statusCode,data
200,"{'rank': 11, 'price': 7.103165066605935e-05, 'price24h': 5.799119792624129e-06, 'variation24h': 1124.8695182397187, 'creationBlock': 340223852, 'creationTime': '2025-05-15T17:33:28.102Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': 'GuVyPqsnVFj9nSbrxvissgnf5QBudTztdrT3da9Ppump', 'mainToken': {'name': 'GeishaDAO ', 'symbol': 'GEISHA', 'address': 'GuVyPqsnVFj9nSbrxvissgnf5QBudTztdrT3da9Ppump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 12, 'price': 6.852031526340653e-05, 'price24h': 5.6024374638872475e-06, 'variation24h': 1123.0447141102713, 'creationBlock': 340239122, 'creationTime': '2025-05-15T19:14:20.975Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': 'H6dZStmJBb5c6YAsnV5JxTbgwJiLjT5zKc4GeBwcpump', 'mainToken': {'name': 'Voovo App', 'symbol': 'VOOVO', 'address': 'H6dZStmJBb5c6YAsnV5JxTbgwJiLjT5zKc4GeBwcpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 13, 'price': 6.73317476048234e-05, 'price24h': 5.9079592024942726e-06, 'variation24h': 1039.6786148488754, 'creationBlock': 339998424, 'creationTime': '2025-05-14T16:42:48.862Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': 'FmKK3N5x3zUUzA8ddz5SmAq23xPCFHfyPUJrbpAbpump', 'mainToken': {'name': 'Frogger', 'symbol': 'FROGGER', 'address': 'FmKK3N5x3zUUzA8ddz5SmAq23xPCFHfyPUJrbpAbpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 14, 'price': 6.851796027579448e-05, 'price24h': 6.181333527595579e-06, 'variation24h': 1008.4656728181218, 'creationBlock': 340169181, 'creationTime': '2025-05-15T11:32:08.586Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': '4hDFkB1DWX5GxGchuhfhXmGMPrv2QX4yxYRgpHRgpump', 'mainToken': {'name': 'Mike Yagoobian', 'symbol': 'Goob', 'address': '4hDFkB1DWX5GxGchuhfhXmGMPrv2QX4yxYRgpHRgpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 15, 'price': 6.763955804322562e-05, 'price24h': 6.692894851632244e-06, 'variation24h': 910.6173717450512, 'creationBlock': 340140751, 'creationTime': '2025-05-15T08:24:42.134Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': 'D2sUHSummkc33ZobWk7A14Bzw76AVBMz7vqvKcLPpump', 'mainToken': {'name': 'SEXCOIN', 'symbol': 'SEXCOIN', 'address': 'D2sUHSummkc33ZobWk7A14Bzw76AVBMz7vqvKcLPpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 16, 'price': 0.0006090335910019141, 'price24h': 6.934713510135029e-05, 'variation24h': 778.2390074396243, 'creationTime': '2025-05-15T23:31:58.999Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '92HGfH2xWU2uGkbBAxjcUFAqwS7BBztzDoBSxBf9AUfE', 'mainToken': {'name': 'KENNETH THE LLAMA', 'symbol': 'KEN', 'address': 'FMnGs1hFJ8H5BxUiccscrw2fqxGuGqw8i8jaw53Upump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 17, 'price': 0.009983570116942108, 'price24h': 0.0012816476083094474, 'variation24h': 678.9637379428266, 'creationBlock': 340214019, 'creationTime': '2025-05-15T16:28:23.483Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '2mmSTxrxTbdvgstjdBzmsQrror4ZyeiBpFgnTuvZRESB', 'mainToken': {'name': 'LAUNCHPAD', 'symbol': 'LAUNCH', 'address': '8LrdSu2tYaehRRZxD8SDbBskXFEeCNd6n11PAJgtpump'}, 'sideToken': {'name': 'USDT', 'symbol': 'USDT', 'address': 'Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB'}}"
200,"{'rank': 18, 'price': 0.001975484967053073, 'price24h': 0.0002604089968595232, 'variation24h': 658.6085699330665, 'creationBlock': 340134180, 'creationTime': '2025-05-15T07:41:41.194Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '2RTS61YwFAMjAB6H3xNzjxB8Ku1PPpQKnGHirpgLhXwa', 'mainToken': {'name': 'MatchIt!', 'symbol': 'MATCHIT', 'address': '2eas5qsizSZwxuEGh9dwyLYjQ7n3G2Xjsd9B9HA86yjL'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 19, 'price': 4.896373078609807e-05, 'price24h': 6.576294349227484e-06, 'variation24h': 644.54895395383, 'creationBlock': 340236706, 'creationTime': '2025-05-15T18:58:21.217Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': 'DUvGPQsfFUXjptGPQNRidgx8ojUKkK1ZzX8Dbkapump', 'mainToken': {'name': 'Launch Something', 'symbol': 'HIGHER', 'address': 'DUvGPQsfFUXjptGPQNRidgx8ojUKkK1ZzX8Dbkapump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 20, 'price': 2.433754036286401e-05, 'price24h': 4.0433102014126405e-06, 'variation24h': 501.9211772166535, 'creationTime': '2025-05-14T14:14:39.599Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '6g7hXLHeY9AaMwCkWXrjxsXKhyxQCQTCkaA6GFrZWYhn', 'mainToken': {'name': 'Wat by Matt Furie', 'symbol': 'WAT', 'address': 'CKLxTrBJnf5HzevuC2eYcRpXiFv82B8uA2EE9KxTpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 21, 'price': 0.0003929896419318196, 'price24h': 7.031067305286772e-05, 'variation24h': 458.9331247566417, 'creationTime': '2025-05-15T09:42:26.759Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '4AvkWuGmJDeTBJqPV4Dy4tfGEkin66BfWw47nm16Epom', 'mainToken': {'name': 'SEXCOIN', 'symbol': 'SEXCOIN', 'address': 'D2sUHSummkc33ZobWk7A14Bzw76AVBMz7vqvKcLPpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 22, 'price': 5.201143345915921e-12, 'price24h': 9.810471203462174e-13, 'variation24h': 430.16243950447625, 'creationTime': '2025-05-15T16:23:08.897Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'EQUSjZkvrmtxvR3PQeKvcZLz3aiovNjrZhBfZAvK8ohZ', 'mainToken': {'name': 'Optimus', 'symbol': '$OPTIMUS', 'address': '8MQ4HVMjizGfko66K6WwkuwydmorCtoxV3H3ZGRs72CP'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 23, 'price': 6.942234811336615e-05, 'price24h': 1.35245745859171e-05, 'variation24h': 413.30522577511914, 'creationBlock': 340220640, 'creationTime': '2025-05-15T17:12:17.390Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': '8fUkkSgr7yAAmZnjfTmCd8oj9PuYyAYxBVHbwP5zpump', 'mainToken': {'name': 'Peace Coin', 'symbol': 'PEACE', 'address': '8fUkkSgr7yAAmZnjfTmCd8oj9PuYyAYxBVHbwP5zpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 24, 'price': 9.404984430712861e-05, 'price24h': 2.9418977923419115e-05, 'variation24h': 219.69106660316635, 'creationBlock': 322053303, 'creationTime': '2025-02-21T04:43:27.937Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': '6cV49c4JJA5gY1K4rMUWWMVe6RAViF4S4yLWLu1iwWRk', 'mainToken': {'name': 'pomkori', 'symbol': 'kori', 'address': '3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 25, 'price': 5.732321629295604e-05, 'price24h': 1.8753149032218585e-05, 'variation24h': 205.6724830292379, 'creationBlock': 340063240, 'creationTime': '2025-05-14T23:53:13.624Z', 'exchange': {'name': 'Pump.fun', 'factory': '6ef8rrecthr5dkzon8nwu78hrvfckubj14m5ubewf6p'}, 'address': '6ZonY5BLyyirrsH8Mi4zttEVKTuR3C6WFLZ3vHUtpump', 'mainToken': {'name': 'AssForceOne', 'symbol': 'Ass1', 'address': '6ZonY5BLyyirrsH8Mi4zttEVKTuR3C6WFLZ3vHUtpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 26, 'price': 0.00016913090842115766, 'price24h': 5.800703633268312e-05, 'variation24h': 191.5696424329536, 'creationBlock': 312288747, 'creationTime': '2025-01-06T17:43:27.062Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'HYbWKvxosngpanos46EmZfSvzcYCGRBtnS4x7WtbCHKV', 'mainToken': {'name': 'MomoAI', 'symbol': 'MTOS', 'address': 'HcQbgvMTCNDgMDY6GAFzP1WwCNZeMoEwZfUuHepzC9L5'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 27, 'price': 0.00019692611268956286, 'price24h': 7.01250224786706e-05, 'variation24h': 180.8214610547332, 'creationTime': '2025-05-15T14:03:18.450Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '6JxKFPJEUxBKdHCw3r3T7br1Z85g9Aw87WNBuaKxwoMF', 'mainToken': {'name': 'Mike Yagoobian', 'symbol': 'Goob', 'address': '4hDFkB1DWX5GxGchuhfhXmGMPrv2QX4yxYRgpHRgpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 28, 'price': 0.00033050945032827824, 'price24h': 0.000121122950368938, 'variation24h': 172.87103667930253, 'creationBlock': 299891042, 'creationTime': '2024-11-06T21:41:36.928Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'Ah6n8aNDGYRBe4xZvyor5srSJFDAQk4M6hsTLEYP3h4C', 'mainToken': {'name': 'Print Protocol', 'symbol': 'PRINT', 'address': '8stssUiCFbcB2LqCS62EuU2x1K2NWbJJo1YPgskpftWK'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 29, 'price': 0.00019901895346086668, 'price24h': 7.502928880726973e-05, 'variation24h': 165.25501790653166, 'creationTime': '2025-05-15T17:45:51.355Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'Hwihv9LUaunURuaN5JVRHjwj5PKJq3PTy7YQyftMZtX4', 'mainToken': {'name': 'GeishaDAO ', 'symbol': 'GEISHA', 'address': 'GuVyPqsnVFj9nSbrxvissgnf5QBudTztdrT3da9Ppump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 30, 'price': 0.0002891717298342027, 'price24h': 0.00010917215388934279, 'variation24h': 164.87682026252594, 'creationBlock': 339775265, 'creationTime': '2025-05-13T16:04:48.529Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '9MUe3ziouunujJfbAqUxpW8aa1JWhQz93WjdZS63NWXf', 'mainToken': {'name': 'Who is the a-hole', 'symbol': 'WITA', 'address': '9tgTbD1QqxFPtk7XwxcjzSrYNkHpmPYPRsmg6QH8GXvL'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 31, 'price': 0.017456344669682603, 'price24h': 0.006684789242784023, 'variation24h': 161.13530338336497, 'creationTime': '2025-05-16T00:01:21.079Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '6ZmyXByQMGxb6acJoZ2WEYKnH91frPET9BCE8KH2BBo5', 'mainToken': {'name': 'BONKACHU', 'symbol': 'BONKACHU', 'address': '8xvPm5dYosriqGwWQQZLAKcKe2fhopym2t4U6vHDLHwu'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 32, 'price': 2.3722055828093543e-05, 'price24h': 9.339738263134414e-06, 'variation24h': 153.99058474399288, 'creationBlock': 316931796, 'creationTime': '2025-01-28T14:13:22.034Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'FkeRoejfFbUukLGrMYkgwBGdW4HcPTf75twwCjHbDPqm', 'mainToken': {'name': 'Nitro', 'symbol': 'NITRO', 'address': '7m3g7x9a8NyCiPWWKUhX1S2LXVuiJfVxKYqvJYsRpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 33, 'price': 0.0016043939192458751, 'price24h': 0.0006534534763245976, 'variation24h': 145.5253476146335, 'creationBlock': 302542764, 'creationTime': '2024-11-20T13:53:43.500Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'HGs8ckEL9dkDZJXEK7wiYk3uNSeSiG5bgnitx2WknAaq', 'mainToken': {'name': 'Sensus', 'symbol': 'SENSUS', 'address': 'F8tDt7QRAYicWQPK5LTh8kZR4zKJPdTiEq5dwCcVpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 34, 'price': 1.640117938035467e-05, 'price24h': 7.732681062991061e-06, 'variation24h': 112.10210594164305, 'creationBlock': 274930921, 'creationTime': '2024-06-30T19:40:58.084Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': '7jYciFQLDPpxt4sGAqaiWCzoKT1HdJYcPBcJb5DhGSoD', 'mainToken': {'name': 'ALEXIS', 'symbol': 'ALEXIS', 'address': 'BqCYBZJp7xWvRoWzvxwjd6A858twKpUyaPU4ewQ2BJiC'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 35, 'price': 4.4158359994817606e-05, 'price24h': 2.0833944426798727e-05, 'variation24h': 111.95391083993032, 'creationBlock': 300484247, 'creationTime': '2024-11-10T02:15:38.172Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': '7QG183Rvf2B7V8eDKbnSEt3Nog6B4SnW1dpFWTHmQWbv', 'mainToken': {'name': 'FIRST AI VIRUS', 'symbol': 'MORRIS II', 'address': 'HqqnXZ8S76rY3GnXgHR9LpbLEKNfxCZASWydNHydpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 36, 'price': 0.00031087259815162764, 'price24h': 0.00014792826950106426, 'variation24h': 110.1509057059517, 'creationTime': '2025-05-03T20:11:36.808Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'CdYuk9V2QJkn8WTaUhWEjXxLy28F7wgfK7qxfQLwwfgs', 'mainToken': {'name': 'Wrapped Open', 'symbol': 'WOPEN', 'address': '9KvS8EevsAK8kh8JVfFxbN5V58HHAxx8A6V6a4bqpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 37, 'price': 0.00027813503440344753, 'price24h': 0.00013290809020649318, 'variation24h': 109.26870137951869, 'creationBlock': 336310688, 'creationTime': '2025-04-27T20:00:49.874Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'AaJTT72kQC3Vezoex2mf335aqeug5G6TB6SPECu2LN5S', 'mainToken': {'name': 'BONKBOY\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'BONKBOY\x00\x00\x00', 'address': 'BEyp5W9oQosUDD2hPt2Qeg6fuAkNUbnvR6ZJhD8Ybonk'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 38, 'price': 0.0002704753873539656, 'price24h': 0.0001299331966964616, 'variation24h': 108.16496032636384, 'creationBlock': 336069130, 'creationTime': '2025-04-26T17:27:15.763Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': '5NRQEMd7nzsBefdBvWBqGiRQ9uwb5ggK97NFDbt5aFA3', 'mainToken': {'name': 'BONKBOY\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'BONKBOY\x00\x00\x00', 'address': 'BEyp5W9oQosUDD2hPt2Qeg6fuAkNUbnvR6ZJhD8Ybonk'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 39, 'price': 2.3296347490776346e-05, 'price24h': 1.2625504380578111e-05, 'variation24h': 84.51815300633262, 'creationBlock': 257727121, 'creationTime': '2024-04-01T11:25:26.000Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'BVNic3GkWNnDgMhKJdTFoaSJoP7X2SrYePihuZkvCLkP', 'mainToken': {'name': 'how does this work', 'symbol': 'YONG', 'address': '9WpZaAVJKwqNpcyaKRp11nqFW2icRVTUD5rfHAA7XpF9'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
